Song-Name,Singer/Artists,Genre,Album/Movie,User-Rating
Jab Zero Diya Mere Bharat Ne,"Mahendra Kapoor, Manhar Udhas",BollywoodPatriotic,Purab Aur Pashchim,0.9099999999999999
Hum Tumhe Kaise Bataye,"Aaman Trikha, Taraannum Mallik",BollywoodRomantic,Ekkees Toppon Ki Salaami,0.95
Rimjhim Ke Tarane Leke Aai Barsaat,"Geeta Dutt, Mohammed Rafi",BollywoodRomantic,Kala Bazar,0.8800000000000001
Kunwara,Salim Merchant,BollywoodDance,Jodi Breakers,0.9400000000000001
Ja Ja Ja Mere Bachpan,Lata Mangeshkar,BollywoodDance,Junglee,0.9099999999999999
O Panchhi Pyare Sanjh Sakare,Asha Bhosle,BollywoodDance,Bandini,0.93
Banda Parwar,Mohammed Rafi,BollywoodDance,Phir Wohi Dil Laya Hoon,0.9199999999999999
Mera Jeena Hai Kya,Neeraj Shridhar,BollywoodRomantic,Aashayein,0.97
Yeh Hai Bambai Nagaria,Kishore Kumar,BollywoodDance,Don,0.85
Masoom Chehra Ye Qatil Adayen,"Lata Mangeshkar, Mohammed Rafi",BollywoodRomantic,Dil Tera Deewana,0.9099999999999999
Shanana Na,"Abhijeet, Alka Yagnik, Ayub, Dabboo Malik, Jordy Patel, Sriijiit",BollywoodDance,Maine Dil Tujhko Diya,0.9400000000000001
Mehboob Mere,"Alka Yagnik, Sukhwinder Singh",BollywoodDance,Biwi No.1,0.9199999999999999
Rote Hue Ate Hain Sab,Kishore Kumar,BollywoodDance,Muqaddar Ka Sikandar,0.89
Tujhko Jo Paaya,Mohit Chauhan,BollywoodRomance,Crook,0.96
Pe.. Pe.. Pepein… (Version 2),"Hard Kaur, Master Saleem, Neeraj Shridhar, Tulsi Kumar",BollywoodDance,Chance Pe Dance,0.95
Touch Me,"Asha Bhosle, Kishore Kumar",BollywoodRomantic,Himmat Aur Mehanat,0.86
Samjho Ho Hi Gaya,"Arshad Warsi, Sanjay Dutt, Vinod Rathod",BollywoodDance,Lage Raho Munna Bhai,0.95
Miss India Martee Mujhpe,"Adnan Sami, Amit Kumar",BollywoodDance,Dhamal,0.9400000000000001
Kashmir Ki Kali Hoon Main,Lata Mangeshkar,BollywoodRomantic,Junglee,0.89
Barsaat Ke Mausam Mein,"Kumar Sanu, Roop Kumar Rathod",BollywoodDance,Naajayaz,0.86
Chammak Challo (Remix),"Akon, Hamsika Iyer",BollywoodDance,Ra-One,0.93
Aaj Udta Hua Ek Panchhi,Mohammed Rafi,BollywoodDance,Gehra Daag,0.8699999999999999
Ek Tu Hi Bharosa,Lata Mangeshkar,BollywoodDevotional,Pukar,0.9199999999999999
Dhanak,Monali Thakur,BollywoodDance,Dhanak,0.96
Bhaag Milky Bhaag,"Sanam Puri, Sonu Kakkar",BollywoodDance,Running Shaadi,0.9199999999999999
Follow Me,Hard Kaur,BollywoodDance,Ajab Prem Ki Ghazab Kahani,0.95
Mil Gaya,"Mohammed Rafi, Udit Narayan, Usha Mangeshkar",BollywoodDance,Unees Bees,0.96
Paayal Meri,"Alka Yagnik, Udit Narayan",BollywoodDance,Rajkumar,0.86
Sanam Tum Jahan Mera Dil Wahan,Asha Bhosle,BollywoodDance,Kaalia,0.9199999999999999
Koi Patthar Se Na Maare,"Shreya Ghoshal, Sonu Nigam, Sunidhi Chauhan",BollywoodSad,Aaja Nachle,0.9400000000000001
Sun Le Meri Payal Ke Geet,Lata Mangeshkar,BollywoodDance,Sasural,0.77
Le Jaa Tu Mujhe,Atif Aslam,Bollywood,F.A.L.T.U,0.97
Dil Mein Baji Pyar Ki Shehnaiyan,Lata Mangeshkar,BollywoodDance,Kohinoor,0.8800000000000001
Darbadar,"Altamash Khan, Divya Kumar, Harshit Chouhan, Monali Thakur, Shadaab",BollywoodRomantic,I Me Aur Main,0.9400000000000001
Main Teri Huyi Re Balma,Asha Bhosle,BollywoodDance,Gehra Daag,0.8400000000000001
Ek Din Aap,"Alka Yagnik, Kumar Sanu",BollywoodDanceRomantic,Yes Boss,0.95
Party To Banti Hai (Remix),"Meet Bros, Mika Singh",BollywoodDance,Bhoothnath Returns,0.85
Kuch Khaas,"Mohit Chauhan, Neha Bhasin",BollywoodDance,Fashion,0.9099999999999999
Baatein Kuch Ankahee,"Adnan Sami, Pritam Chakraborty",BollywoodRomantic,Life In A Metro,0.95
Aaj Ki Party (Remix),Mika Singh,BollywoodDance,Bajrangi Bhaijaan,0.93
Ae Watan Ae Watan Humko Teri Qasam,Mohammed Rafi,BollywoodPatriotic,Shaheed,0.96
Ajnabi,Zebunnisa Bangash,BollywoodRomantic,Madras Cafe,0.93
Peer Manava,"Shraddha Pandit, Sukhwinder Singh",BollywoodDance,Black & White,0.9199999999999999
Kehta Hai Joker Sara Zamana,Mukesh,BollywoodDance,Mera Naam Joker,0.9
Dil Mein Sanam Ki Soorat,"Alka Yagnik, Kumar Sanu",BollywoodRomantic,Phir Teri Kahani Yaad Aayi,0.9099999999999999
Tanhai Tanhai,"Alka Yagnik, Udit Narayan",BollywoodDance,Koyla,0.8800000000000001
Woh Dekho Jala Ghar Kisi Ka,Lata Mangeshkar,BollywoodSad,Anpadh,0.86
Zara Nazron Se Kah Do Ji,Hemant Kumar,BollywoodRomantic,Bees Saal Baad,0.9
Chaar Botal Vodka (Remix),Yo Yo Honey Singh,BollywoodDance,Ragini MMS 2,0.9099999999999999
Jab Tumhein Aashiqui Maloom,Kumar Sanu,BollywoodRomantic,Ajnabee,0.9199999999999999
Yaaron Aesa Hai,Salim Merchant,BollywoodDance,Rangrezz,0.97
Tere Ishq Ka Suroor,"Aaman Trikha, Akshata Dixit",BollywoodRomantic,Single,0.9800000000000001
Ek Sawal Main Karoon,"Lata Mangeshkar, Mohammed Rafi",BollywoodDance,Sasural,0.89
It’s All About Tonight,"Rahul Vaidya, Sophie Choudry, Sunidhi Chauhan",BollywoodDance,Ishkq In Paris,0.8800000000000001
Dil Mera Ek Aas Ka Panchhi,Subir Sen,BollywoodDance,Aas Ka Panchhi,0.89
Jaane Kya Dhoondhta Hai,Lucky Ali,BollywoodDance,Sur,0.97
Sanam Sanam,"Shraddha Pandit, Sukhwinder Singh",BollywoodDance,Mere Dost Picture Abhi Baki Hai,0.8099999999999999
Yahaan Vahaan,Farhan Akhtar,BollywoodDance,Shaadi Ke Side Effects,0.9099999999999999
Bambai Se Aaya Mera Dost,Bappi Lahiri,BollywoodDance,Aap Ki Khatir,0.8400000000000001
Dhin Tak Dhin Tak,Jaspinder Narula,BollywoodRomantic,Bade Miyan Chote Miyan,0.8800000000000001
Tujhe Dekh Dekh,Rahat Fateh Ali Khan,Bollywood,Kalyug,0.9
Capuchino,Abhishek Nehwal,BollywoodDance,I Me Aur Main,0.9099999999999999
Chalo Dildar Chalo,"Himani Kapoor, Himesh Reshammiya, Vinit",BollywoodRomantic,Dil Diya Hai,0.93
Mil Gayee Woh Manzilen,"Alka Yagnik, Kumar Sanu",BollywoodDance,Kabhi Na Kabhi,0.96
Jaane Kya,Zubeen Garg,BollywoodSad,Pyaar Ke Side Effects,0.96
Main Der Karta Nahin,"Lata Mangeshkar, Suresh Wadkar",BollywoodDance,Henna,0.79
Gunday Mashup,"Bappi Lahiri, Javed Ali, Neha Bhasin",BollywoodDance,Gunday,0.82
Gunday Mashup,Multiple,BollywoodDance,Gunday,0.82
Sheila Ki Jawani (Remix),"Sunidhi Chauhan, Vishal Dadlani",BollywoodDance,Tees Maar Khan,0.89
Laakh Duniya Kahe,"Nisha Mascarenhas, Ram Sampath",BollywoodSad,Talaash,0.96
Ha Raham Mehfuz,"Amit Trivedi, Murtuza Qadir",BollywoodDance,Aamir,0.96
Jiyara Jiyara,"Alisha Chinai, Hard Kaur",BollywoodDance,Prince,0.9
All The Best,"Antara Mitra, Rana, Soham",BollywoodDance,All The Best,0.9199999999999999
Mallo Malli (Lehmber Hussainpuri),"Hard Kaur, Lehmber Hussainpuri",BollywoodDance,Mausam,0.93
Freak Out,"Aditi Singh Sharma, Joi Barua",BollywoodDance,Love Ka The End,0.95
Ab Tohe Jane Na Doongi,"Payal Dev, Shreyas Puranik",BollywoodRomantic,Bajirao Mastani,0.97
Jugnu,Udit Narayan,BollywoodDance,Joker,0.86
Sajda,K.K.,BollywoodDance,Bhool Bhulaiyaa,0.9400000000000001
Aha Aha,Falguni Pathak,BollywoodRomantic,Na Tum Jaano Na Hum,0.8800000000000001
Dil Ka Qaraar,"Shraddha Pandit, Sonu Nigam",BollywoodRomantic,Sangharsh,0.93
Wafa Jo Na Ki To,Asha Bhosle,BollywoodRomantic,Muqaddar Ka Sikandar,0.89
Raabta Tujhse Raha,Aaman Trikha,BollywoodRomantic,Yeh Hai Judgement Hanged Till Death,0.9099999999999999
Teri Tamanna,"KK, Shilpa Rao, Zubeen Garg",BollywoodDance,The Train,0.9199999999999999
Lage Na Mora Jiya,Lata Mangeshkar,BollywoodSad,Ghunghat,0.9199999999999999
Jane Kya Dhoondti Rahti Hai,Mohammed Rafi,BollywoodSad,Shola Aur Shabnam,0.93
Mujhe Dekhkar Aap Ka Muskurana,Mohammed Rafi,BollywoodRomantic,Ek Musafir Ek Hasina,0.95
E – Gulbadan Phoolon Ki Mahek,Mohammed Rafi,BollywoodRomantic,Professor,0.9099999999999999
Chahat Se Hai Begani,"Alka Yagnik, Kumar Sanu",BollywoodRomantic,Saajan Chale Sasural,0.8400000000000001
Action Jackson,Multiple,BollywoodDance,Action Jackson,0.89
Tujhko Bhulana,"Roshni Baptist, Sangeet Haldipur",BollywoodDance,Murder 2,0.93
Chodo Kal Ki Batein,Mukesh,BollywoodPatriotic,Hum Hindustani,0.9199999999999999
Dooba Re Dooba,"Alka Yagnik, Sonu Nigam",BollywoodDance,Ishq Vishk,0.93
Dillagi Main Jo Beet Jaye,"Himesh Reshammiya, Jayesh Gandhi, Shaan, Sonu Nigam, Sunidhi Chauhan, Vasundhara Das",BollywoodDance,Aashiq Banaya Aapne,0.93
Tere Chehre Pe,"Kumar Sanu, Sonali Vajpai",BollywoodRomantic,Baazigar,0.8699999999999999
Khulla Saand,Salim Merchant,BollywoodDance,Rabba Main Kya Karoon,0.9
Rang Se Hui,Kaushiki Chakraborty,BollywoodDance,Gulaab Gang,0.9400000000000001
Yeh Hawa Yeh Fiza Aa Bhi Jaa,Mahendra Kapoor,BollywoodRomantic,Gumrah,0.9099999999999999
Meri Jaaniye,"Monali Thakur, Shaan",BollywoodDance,I Me Aur Mein,0.9199999999999999
Tumhen Muhabbat Hai Humne Mana,"Asha Bhosle, Mohammed Rafi",BollywoodRomantic,Ek Musafir Ek Hasina,0.9400000000000001
Dhadakne Lagta Hai Mera Dil,Mohammed Rafi,BollywoodDance,Dil Tera Deewana,0.9400000000000001
Aiyo Ji,"Salim Merchant, Shraddha Pandit",BollywoodDance,Satyagraha,0.8400000000000001
Dagabaaz Tori Batiyan,Lata Mangeshkar,BollywoodRomantic,Gunga Jumna,0.85
Teri Yaad Dilse Bhulane Chala Hoon,Mukesh,BollywoodSad,Hariyali Aur Rasta,0.9
I Don’t Luv U,"Monali Thakur, Neuman Pinto",BollywoodDance,I Don't Luv U,0.9199999999999999
Meter Down,"Adnan Sami, Merriene, Nimosa",BollywoodDance,Taxi No. 9211,0.9400000000000001
Zor Ka Jhatka Haye (Remix),"Master Saleem, Richa Sharma",BollywoodDance,Action Replayy,0.9199999999999999
Dil Apna Aur Preet Parai,Lata Mangeshkar,BollywoodSad,Dil Apna Aur Preet Parai,0.9
Ali Ali – Qawwali,"Krishna Beura, Shraddha Pandit, Vijayta Pandit",BollywoodDevotional,Deewaar,0.9099999999999999
Kudi Pataka Driver,"Hard Kaur, Mika Singh",BollywoodDance,Challo Driver,0.89
Dil Jalon Ka Dil Jala Ke,Asha Bhosle,BollywoodDance,Zanjeer,0.9099999999999999
Teri Choodiyan Da Crazy Crazy Sound,Wajid Khan,BollywoodDance,Ishkq In Paris,0.8300000000000001
Kubool Kar Le,"Amit Sana, Monali Thakur, Prajakta Shukre, Rahul Vaidya, Suzanne, Udit Narayan",BollywoodDance,Jaan-E-Mann,0.9
Gaaye Jaa (Male),Mohammed Irfan,BollywoodDance,Brothers,0.97
Sing Raja,"Daler Mehndi, Sonu Kakkar",BollywoodDance,Joker,0.9400000000000001
Alif Zaber Aa,Mohammed Rafi,BollywoodDance,Love In Shimla,0.9099999999999999
Apni Bhi Kya Zindagi Hai,Mukesh,BollywoodSad,Aas Ka Panchhi,0.8699999999999999
Dil Ashkon Mein,"Sonu Kakkar, Tony Kakkar",BollywoodRomance,Fever,0.9400000000000001
Jaana Hai,Zubeen Garg,BollywoodDance,Dum Maaro Dum,0.95
Badan Juda Hote Hain,"Falguni Pathak, Kumar Sanu",Bollywood,Koyla,0.8800000000000001
Naiyn Tere Zuke Zuke (Sad),Pamela Jain,BollywoodDance,Khelein Hum Jee Jaan Sey,0.9199999999999999
Daagh Na Lag Jaye,"Asha Bhosle, Mukesh",BollywoodDance,Mera Naam Joker,0.86
Mahi Mennu Nahi Karna,Labh Janjua,BollywoodDance,Dev D,0.95
Khullam Khulla Pyaar Karen,"Jojo Mukherjee, Sunidhi Chauhan",BollywoodDance,Khullam Khulla Pyaar Karen,0.8800000000000001
Babbe Mast,"ALTAMAS FARIDI, Sonu Kakkar",BollywoodDance,What The Fish,0.8699999999999999
Gori Zara Hans De Tu Hans De,Mohammed Rafi,BollywoodDance,Asli Naqli,0.93
Mat Ro Mata Lal Tere,Manna Dey,BollywoodSad,Bandini,0.9199999999999999
Bismillah,Kailash Kher,BollywoodSad,Aazaan,0.9199999999999999
Shukriya Zindagi Shukriya Zindagi,Shafqat Amanat Ali,BollywoodRomantic,Aashayein,0.97
O Janewale Ho Sake To Laut Ke Aana,Mukesh,BollywoodSad,Bandini,0.9199999999999999
Aanchal Men Saja Lena,Mohammed Rafi,BollywoodRomantic,Phir Wohi Dil Laya Hoon,0.95
Tum Paas Aa Rahe Ho,"Jagjit Singh, Lata Mangeshkar",BollywoodRomantic,Veer Zaara,0.96
Badle Badle Mere Sarkar,Lata Mangeshkar,BollywoodSad,Chaudhvin Ka Chand,0.8800000000000001
Ab Ke Baras Bhejo Bhaiya,Asha Bhosle,BollywoodSad,Bandini,0.9400000000000001
Din Dhal Gaya Hai,"Alka Yagnik, Udit Narayan",BollywoodDance,Dil Tera Deewana,0.8
Baadal,"Adnan Sami, Alka Yagnik",BollywoodDance,Yuva,0.96
Chori Chori Chori Se,"Amitabh Bachchan, Jaspinder Narula, Sonu Nigam",BollywoodDance,Sooryavansham,0.8699999999999999
Haseenon Ki Sawari Hai,"Mohammed Rafi, Suman Kalyanpur",BollywoodDance,Love In Shimla,0.9099999999999999
Kaisi Hai Ye Udaasi,Kailash Kher,BollywoodSad,Karthik Calling Karthik,0.95
Haan Bhai Haan,"Amit Kumar, Anuradha Paudwal",BollywoodDance,Toofan,0.9099999999999999
Nasha Nasha,Neha Bhasin,BollywoodDance,Daddy Cool,0.9199999999999999
Apni To Har Aah,Mohammed Rafi,BollywoodSad,Kala Bazar,0.95
Ho Maine Pyar Kiya,Lata Mangeshkar,BollywoodDance,Jis Desh Mein Ganga Behti Hai,0.86
Chal Jhoothi,"Shraddha Pandit, Udit Narayan",BollywoodDance,Jis Desh Mein Ganga Rehta Hai,0.74
Kaise Kahoon Main Baat Jiya Ki,Asha Bhosle,BollywoodRomantic,Gehra Daag,0.8300000000000001
Meri Jaaniye,"Monali Thakur, Shaan",BollywoodRomantic,I Me Aur Main,0.9199999999999999
Na Tum Jano Na Hum,Lucky Ali,BollywoodRomantic,Kaho Naa.... Pyaar Hai,0.9099999999999999
Jaane Bhi De (Duet),"Sonu Nigam, Sunidhi Chauhan",BollywoodRomantic,Ishkq In Paris,0.9
Ae Dil Pyar Ki Manzil,Mukesh,BollywoodDance,Aas Ka Panchhi,0.8400000000000001
Patli Kamar Hai,"Lata Mangeshkar, Mukesh",BollywoodDance,Barsaat,0.9099999999999999
Lungi Dance (Remix),Yo Yo Honey Singh,BollywoodDance,Chennai Express,0.9
Yeh Zindagi Ka Mausam,"Asha Bhosle, Mohammed Rafi",BollywoodDance,Ghunghat,0.9400000000000001
Tumhen Pa Ke Humne Jahan Pa Liya,"Asha Bhosle, Mohammed Rafi",BollywoodRomantic,Gehra Daag,0.86
Dhoop,Shreya Ghoshal,BollywoodRomantic,Goliyon Ki Rasleela Ram-leela,0.96
Ghoongte Mein Chanda,Udit Narayan,BollywoodDance,Koyla,0.93
Hum Ko Tumhare Ishq Ne,Mohammed Rafi,BollywoodRomantic,Ek Musafir Ek Hasina,0.93
Accident Ho Gaya,"Asha Bhosle, Prayag Raj, Shabbir Kumar",BollywoodDance,Coolie,0.76
Ainvayi Ainvayi (Dilli Club Mix),"Abhijit Vaghani, Master Saleem, Sunidhi Chauhan",BollywoodDance,Band Baaja Baaraat,0.95
Is Pal Ki Soch,Harshdeep Kaur,BollywoodDance,Halla Bol,0.8800000000000001
Sach Hue Sapne Apne,Asha Bhosle,BollywoodDance,Kala Bazar,0.93
Rang De,"Shankar Mahadevan, Suraj Jagan",BollywoodMotivational,My Name is Khan,0.9800000000000001
Le Jaa,Pankaj Awasthi,BollywoodSad,Karam,0.9400000000000001
Wah Wah Ram Ji,"Lata Mangeshkar, S.P. Balasubrahmanyam",BollywoodDance,Hum Aapke Hain Koun,0.8300000000000001
Hay Re Insaan Ki Majbooriya,Mohammed Rafi,BollywoodSad,Ghunghat,0.96
Sanjh Dhali,"Asha Bhosle, Manna Dey",BollywoodRomantic,Kala Bazar,0.9199999999999999
Kabhi Kisi Ki Khushian Koi Loote Na,Mukesh,BollywoodSad,Zindagi Aur Khwab,0.89
Danka Bajega,Aaman Trikha,BollywoodDance,Khel To Abb Shuru Hoga,0.58
Ibn-E-Batuta,Mika Singh,BollywoodDance,Ishqiya,0.8800000000000001
Dil To Bachcha Hai,Rahat Fateh Ali Khan,BollywoodRomantic,Ishqiya,0.89
Dekhen Bhi To Kya Dekhen,"Lata Mangeshkar, Udit Narayan",BollywoodDance,Farz,0.8400000000000001
Ae Baby Ae Jee Idhar Aao,"Asha Bhosle, Mohammed Rafi",BollywoodDance,Love In Shimla,0.9400000000000001
Hamdam Mere,"Asha Bhosle, Mohammed Rafi",BollywoodDance,Phir Wohi Dil Laya Hoon,0.9400000000000001
Band Baaja Baaraat Mashup,Multiple,BollywoodDance,Band Baaja Baaraat,0.8699999999999999
Teetar Ke Do Aage Teetar,"Asha Bhosle, Mukesh, Simi Garewal",BollywoodDance,Mera Naam Joker,0.8300000000000001
Shakira,"Hard Kaur, Kalpana, Master Saleem",BollywoodDance,No Problem,0.9099999999999999
Shakira,"Hard Kaur, Master Saleem, Pritam Chakraborty",BollywoodDance,No Problem,0.9099999999999999
Jiya Le Gayo Ji Mora Sanwariya,Lata Mangeshkar,BollywoodDance,Anpadh,0.9
Mori Chham Chham Baje Payaliya,Lata Mangeshkar,BollywoodDance,Ghunghat,0.76
G Pe Danda,"Aaman Trikha, Pawni Pandey, Prashant Vadhyar",BollywoodDance,Fugly,0.72
Lootnewale,"Master Saleem, Sukhwinder Singh, Vishal Bhardwaj",BollywoodDance,Matru Ki Bijlee Ka Mandola,0.93
Anjaana Anjaani Ki Kahani,"Monali Thakur, Nikhil Dsouza",BollywoodSad,Anjaana Anjaani,0.93
Teen Patti,Salim Merchant,BollywoodDance,Teen Patti,0.8800000000000001
Khuda Hafiz Anjaani Anjaana,"Karthik, Lucky Ali, Sunitha Sarathy",BollywoodDance,Yuva,0.93
Jaane,Sunidhi Chauhan,BollywoodSad,Chameli,0.9099999999999999
Awaara,Master Saleem,BollywoodDance,7 Khoon Maaf,0.96
Mera Mirza Sher Jawan,Daler Mehndi,BollywoodSad,Mirzya - Dare To Love,0.9
Dhoondo Dhoondo Re Sajna,Lata Mangeshkar,BollywoodRomantic,Gunga Jumna,0.8800000000000001
Kitna Pyara Ye Chehra,"Anuradha Paudwal, Inderjeet",BollywoodDance,Beta,0.82
Dil Ki Kahani Rang Layee Hai,Asha Bhosle,BollywoodDance,Chaudhvin Ka Chand,0.9099999999999999
Party On My Mind (Remix),"Shefali Alvares, Yo Yo Honey Singh",BollywoodDance,Race 2,0.9199999999999999
Jane Kahan Gayi,Mohammed Rafi,BollywoodDance,Dil Apna Aur Preet Parai,0.9099999999999999
Mirza Se Darre Khuda Daler Mehndi,Daler Mehndi,BollywoodMotivational,Mirzya - Dare To Love,0.71
Larki Deewani Dekho,"Sunidhi Chauhan, Udit Narayan",Bollywood,Shastra,0.9199999999999999
Arre Yaaro Mere Pyaaro,"Udit Narayan, Vijayeta Pandit",Bollywood,Jo Jeeta Wohi Sikander,0.93
Reham Nazar Karo,Mohammed Rafi,BollywoodDevotional,Shirdi Saibaba,0.96
Ae Bhai Zara Dekh Ke Chalo,Manna Dey,BollywoodDance,Mera Naam Joker,0.8800000000000001
Bedardi Mere Saiyan,Asha Bhosle,BollywoodDance,Chaudhvin Ka Chand,0.9400000000000001
Gaal Gulabi Kis Ke Hain,Mohammed Rafi,BollywoodDance,Love In Shimla,0.9400000000000001
Bechayan Sapne,"Abhijeet Sawant, Gulraj Singh, Mahalakshmi Iyer, Sameer Khan, Shankar Mahadevan",BollywoodDance,Romance Now,0.9
Yeh Lucknow Ki Sar Zameen,Mohammed Rafi,BollywoodDance,Chaudhvin Ka Chand,0.9099999999999999
Ab Mujhe Koi,Rekha Bhardwaj,BollywoodSad,Ishqiya,0.93
Mera Bandar Chala Sasural,"Kamal Barot, Mohammed Rafi",BollywoodDance,Zindagi Aur Khwab,0.73
O Lal Dupatte Wali,"Alka Yagnik, Kavita Krishnamurthy, Kumar Sanu, Sudesh Bhonsle",BollywoodRomantic,Aankhen,0.8099999999999999
O Lal Dupatte Wali,"Alka Yagnik, Kavita Krishnamurthy, Kumar Sanu, Sudesh Bhosle",BollywoodDance,Aankhen,0.8099999999999999
Kehti Hai Jhuki Jhuki Nazar,Suman Kalyanpur,BollywoodDance,Zindagi Aur Khwab,0.8699999999999999
Dil To Dete Nahin,Asha Bhosle,BollywoodDance,Kaalia,0.86
Ek Thi Ladki Meri Saheli,Asha Bhosle,BollywoodDance,Gumrah,0.9199999999999999
Khoye Khoye Din Hain,"Anuradha Paudwal, Sonu Nigam",BollywoodDance,Hum Tumhare Hain Sanam,0.89
Baadalon Mein Chup Raha Chand,"Alka Yagnik, Kumar Sanu",BollywoodRomantic,Phir Teri Kahani Yaad Aayee,0.85
Paaji Tussi Such A Pussy Cat (Remix),"Amitabh Bhattacharya, Divya Kumar, Jigar Saraiya",BollywoodDance,Happy Ending,0.8
Dil Na Kahin Lagana,Asha Bhosle,BollywoodDance,Ghunghat,0.9099999999999999
Tan Rang Lo Ji Aaj Man Ranglo,"Lata Mangeshkar, Mohammed Rafi",BollywoodDance,Kohinoor,0.9099999999999999
Gori Ghunghat Mein Mukhda,Asha Bhosle,BollywoodDance,Ghunghat,0.9
Azmale Ye Formulae,"Abhijeet, Shraddha Pandit",BollywoodDance,Khoobsurat,0.9099999999999999
O Chhalia Re Chhalia,"Asha Bhosle, Mohammed Rafi",BollywoodDance,Gunga Jumna,0.85
Rang Deni,"Kailash Kher, Mahua Kamat, Shraddha Pandit",BollywoodDance,Dev,0.9099999999999999
Is Nagari Mein,Jagjit Singh,BollywoodSad,Bhopal Express,0.97
Kateli Kateli Nasheli Nasheli,Suman Kalyanpur,BollywoodDance,Zindagi Aur Khwab,0.82
Love Ka Matlab Hai Pyar,"Asha Bhosle, Mohammed Rafi",BollywoodDance,Love In Shimla,0.96
Sau Tarah Ke (Revisited),"Abhijeet Sawant, Aditi Singh Sharma ·",BollywoodDance,Dishoom,0.75
khwab jo raag de,"Rahat Fateh Ali Khan, Shankar Mahadevan",Bollywood,London Dreams,0.93
Bhagwan Ek Qasoor Ki,Mohammed Rafi,BollywoodSad,Gehra Daag,0.85
Savaiyaa – Chhota Sa Saajan,"Aparnaa Bhaagwat, Suresh Wadkar",BollywoodDance,Vivah,0.89
Dil Tham Chale Hum Aaj Kidhar,Mohammed Rafi,BollywoodDance,Love In Shimla,0.9099999999999999
Happy Ending Mashup,Multiple,BollywoodDance,Happy Ending,0.7
Koi Aisa Alam,"Mahalakshmi Iyer, Sonu Nigam",BollywoodRomantic,Karam,0.93
Rikshe Pe Mere Tum Aa Baithe,"Asha Bhosle, Mohammed Rafi",BollywoodDance,Dil Tera Deewana,0.9099999999999999
Har Subah Yaad Rakhna,"Lata Mangeshkar, Udit Narayan",BollywoodRomantic,Farz,0.76
Koi Pyar Ki Dekhe Jadugari,"Lata Mangeshkar, Mohammed Rafi",BollywoodRomantic,Kohinoor,0.9400000000000001
Ek Dafa Ek Jungle Tha,"Ilaiyaraaja, Kamal Haasan, Sridevi",BollywoodDance,Sadma,0.9400000000000001
Lamhon Ke Rasgulle,"Bianca Gomes, Sunidhi Chauhan",BollywoodDance,Kahaani 2,0.71
Bum Mein Dum,Aaman Trikha,BollywoodDance,Shaukeen Kaminay,0.8800000000000001
Mose Mera Shyam Rootha,Lata Mangeshkar,BollywoodDevotional,Johny Mera Naam,0.9400000000000001
Apni Ulfat Pe Zamane Ka,Mukesh,BollywoodDance,Sasural,0.93
Aarti (Tumre Bhavan Mein),"Kishori Gowariker, Rekha Bharadwaj, Shraddha Pandit, Sujata Majumdar",BollywoodDevotional,Delhi-6,0.89
Tanki (Bhaven Version),Unknown,BollywoodDance,Youngistaan,0.75
Har Subah,"K. S. Chithra, Kumar Sanu",BollywoodRomantic,Sooryavansham,0.8699999999999999
Khel Wohi Phir Aaj Tu Khela,Kavita Krishnamurthy,BollywoodDance,Nigahen,0.8800000000000001
Chhad Zid Karna,"Anuradha Paudwal, Udit Narayan",BollywoodDance,Pyaar Kiya To Darna Kya,0.8800000000000001
Pal Mein Mila Jahan,Shankar Mahadevan,BollywoodRomantic,Aashayein,0.9400000000000001
Balam Se Milan Hoga,Geeta Dutt,BollywoodDance,Chaudhvin Ka Chand,0.9099999999999999
Phool Bagiya Men Bhanware Aaye,Mubarak Begum,BollywoodDance,Zindagi Aur Khwab,0.64
Itni Badi Mehfil,Asha Bhosle,BollywoodDance,Dil Apna Aur Preet Parai,0.9099999999999999
Ishq Nachaya Kare,Sunidhi Chauhan,BollywoodDance,Karam,0.93
Mohabbat Ke Din Ho,"Alka Yagnik, Udit Narayan",BollywoodDance,Farz,0.9400000000000001
Saaiyaan,Salim Sulaiman,BollywoodSad,Heroine,0.97
Tora Man Bada Papi,Asha Bhosle,BollywoodDance,Ganga Jumna,0.8400000000000001
Dekho Bijli Dole Bin Badal Ki,"Asha Bhosle, Usha Mangeshkar",BollywoodDance,Phir Wohi Dil Laya Hoon,0.96
Badi Dheere Jali,Rekha Bhardwaj,BollywoodSad,Ishqiya,0.9099999999999999
Parody,"Abhishek Nailwal, Aditi Paul, Aishwarya Nigam, Manoj Mishra, Sudesh Bhosle",BollywoodDance,Gang Of Ghosts,0.86
Socho Ke Jheelon Ka,"Alka Yagnik, Shankar Mahadevan, Udit Narayan",BollywoodRomantic,Mission Kashmir,0.7
Hum Badi Door Chale Aaye,"Shraddha Pandit, Sonu Nigam",BollywoodRomantic,Sangharsh,0.8800000000000001
Yeh Hava Yeh Fiza,"Asha Bhosle, Suresh Wadkar",BollywoodDance,Sadma,0.96
Mil Gaya,"Salim Merchant, Shraddha Pandit",BollywoodRomantic,Shakal Pe Mat Ja,0.97
Jashna Hai Mohabbat Ka,Kumar Sanu,BollywoodDance,Hero Hiralal,0.9099999999999999
Jhanan Ghoongar Baje,Lata Mangeshkar,BollywoodDance,Ganga Jumna,0.75
Nazar Mein Hai Chehra,Lucky Ali,BollywoodDance,Good Luck,0.95
Sata Le Ae Jahan,Mukesh,BollywoodSad,Sasural,0.9199999999999999
